content_id,part,question_elapsed_time_mean,question_had_explanation_mean,question_correctly_q_count,question_correctly_q_mean,tags_lsi,tag_acc_count,tag_acc_max,tag_acc_min
11903,2,17268.342,0.99388587,1480,0.931756757,0,41142724,0.7129798,0.6873932
11904,2,19577.703,0.99527027,1489,0.693754197,18,36474376,0.7051045,0.6873932
11905,2,17921.07,0.995317726,1503,0.72255489,0,35801170,0.7051045,0.6873932
11906,2,16298.305,0.997288136,1489,0.82337139,18,36474376,0.7051045,0.6873932
11907,2,18528.314,0.991634492,1564,0.691815857,0,35454556,0.7051045,0.66840154
11908,2,17918.475,0.996055227,1534,0.600391134,0,36413820,0.71136594,0.6873932
11909,2,17800.268,0.992627346,1501,0.53431046,0,40801340,0.7189976,0.6873932
11910,2,20335.8,0.995289367,1493,0.843268587,0,36170028,0.74207133,0.6873932
11911,2,18679.756,0.994583615,1487,0.882313383,0,35335744,0.70520806,0.6873932
11912,2,19582.262,0.991198375,1487,0.683927371,0,41174384,0.7171489,0.6873932
11913,2,17362.406,0.995943205,1490,0.743624161,0,34258576,0.70151895,0.6873932
11914,2,17428.668,0.99459094,1488,0.815188172,0,33911964,0.70151895,0.66840154
11915,2,20284.785,0.99609883,1551,0.434558349,0,33793150,0.70520806,0.6873932
11916,2,16170.285,0.997286296,1483,0.790964262,0,34258576,0.70151895,0.6873932
11917,2,18164.908,0.992084433,1523,0.732107682,0,33911964,0.70151895,0.66840154
11918,2,18428.477,0.994011976,1515,0.763036304,0,33911964,0.70151895,0.66840154
11919,2,19007.9,0.993416722,1524,0.62992126,0,34258576,0.70151895,0.6873932
11920,2,17589.44,0.99339934,1523,0.762311228,0,34258576,0.70151895,0.6873932
11921,2,18708.418,0.994612795,1493,0.707970529,0,34258576,0.70151895,0.6873932
11922,2,19969.93,0.993602047,1568,0.479591837,0,33911964,0.70151895,0.66840154
11923,2,19783.234,0.993451212,1544,0.489637306,0,36413820,0.71136594,0.6873932
11924,2,20496.37,0.994719472,1524,0.791994751,0,35335744,0.70520806,0.6873932
11925,2,18329.342,0.995342648,1511,0.853739246,0,40694320,0.7129798,0.6873932
11926,2,18623.148,0.99461642,1496,0.412433155,0,35454556,0.7051045,0.66840154
11927,2,18141.076,0.994094488,1533,0.669928245,0,36206336,0.72362375,0.6873932
11928,2,17873.734,0.996623903,1487,0.854741089,0,41216724,0.7129798,0.6873932
11929,2,18788.629,0.995317726,1499,0.667111408,0,41020000,0.7129798,0.6873932
11930,2,15741.036,0.992695883,1514,0.873844122,0,41174384,0.7171489,0.6873932
11931,2,17885.64,0.996101365,1551,0.827852998,0,41142724,0.7129798,0.6873932
11932,2,16996.666,0.994666667,1505,0.883056478,0,40520696,0.7573432,0.6873932
11933,2,15737.333,0.995333333,1505,0.974750831,0,39198720,0.71531856,0.7051045
11934,2,19209.164,0.991367862,1516,0.809366755,0,39198720,0.71531856,0.7051045
11935,2,19189.994,0.995943205,1486,0.80013459,0,39198720,0.71531856,0.7051045
11936,2,17849.307,0.994712492,1521,0.850098619,0,39198720,0.71531856,0.7051045
11937,2,17399.352,0.993506494,1548,0.771963824,0,39198720,0.71531856,0.7051045
11938,2,19580.332,0.995844875,1453,0.756366139,0,39198720,0.71531856,0.7051045
11939,2,18860.697,0.993603412,1417,0.802399435,0,39198720,0.71531856,0.7051045
11940,2,18890.85,0.992810458,1542,0.695201038,0,39198720,0.71531856,0.7051045
11941,2,18589.24,0.996202532,1594,0.445420326,0,39198720,0.71531856,0.7051045
11942,2,19817.357,0.995466321,1554,0.704633205,0,39198720,0.71531856,0.7051045
11943,2,19994.547,0.99591002,1479,0.60851927,9,32853222,0.71531856,0.69481695
11944,2,21273.754,0.995348837,1513,0.654329147,17,32609428,0.74207133,0.70151895
11945,2,19212.766,0.993552547,1559,0.729955099,0,31775146,0.71531856,0.70151895
11946,2,19691.504,0.992156863,1535,0.628664495,0,32240568,0.71531856,0.69364643
11947,2,20492.297,0.996651038,1507,0.568015926,0,37459400,0.71531856,0.69067895
11948,2,18740.691,0.994015957,1508,0.802387268,0,32645736,0.72362375,0.70151895
11949,2,19416.78,0.98917456,1487,0.695359785,0,32240568,0.71531856,0.69364643
11950,2,19461.238,0.994136808,1542,0.809338521,0,31893958,0.71531856,0.66840154
11951,2,18160.738,0.994071146,1528,0.954188482,0,37582124,0.71531856,0.70151895
11952,2,17852.785,0.99071618,1518,0.903162055,0,31775146,0.71531856,0.70151895
11953,2,18424.686,0.99535501,1512,0.808201058,0,40801340,0.7189976,0.6873932
11954,2,18275.611,0.996034369,1520,0.796710526,18,36474376,0.7051045,0.6873932
11955,2,20204.502,0.996141479,1566,0.620689655,0,35335744,0.70520806,0.6873932
11956,2,19415.584,0.992207792,1546,0.593143596,0,41216724,0.7129798,0.6873932
11957,2,22001.25,0.995625,1612,0.462158809,0,36413820,0.71136594,0.6873932
11958,2,18334.186,0.993610224,1575,0.691428571,0,41020000,0.7129798,0.6873932
11959,2,19636.732,0.991897367,1490,0.848322148,0,40520696,0.7573432,0.6873932
11960,2,19459.96,0.993381866,1518,0.646903821,0,41174384,0.7171489,0.6873932
11961,2,19040.281,0.992327366,1574,0.632147395,0,35801170,0.7051045,0.6873932
11962,2,16699.352,0.993506494,1551,0.936170213,0,41142724,0.7129798,0.6873932
11963,2,21642.762,0.991367862,1512,0.739417989,0,32512956,0.71531856,0.69309026
11964,2,16959.918,0.99585349,1454,0.954607978,18,34456372,0.71531856,0.69560355
11965,2,18512.516,0.992753623,1523,0.613919895,0,33783160,0.71531856,0.69364643
11966,2,16564.086,0.996572995,1465,0.898976109,0,33783160,0.71531856,0.69364643
11967,2,18406.336,0.994490358,1458,0.759259259,0,33783160,0.71531856,0.69364643
11968,2,17308.219,0.993150685,1464,0.953551913,0,33436550,0.71531856,0.66840154
11969,2,18365.592,0.993042378,1587,0.766225583,0,33317738,0.71531856,0.7031636
11970,2,16776.158,0.994701987,1515,0.945214521,0,33317738,0.71531856,0.7031636
11971,2,20372.627,0.994760969,1533,0.587736464,0,33783160,0.71531856,0.69364643
11972,2,15737.76,0.995975855,1497,0.867067468,0,33783160,0.71531856,0.69364643
11973,2,18137.729,0.995430809,1544,0.773963731,0,36960096,0.7573432,0.70151895
11974,2,19349.195,0.991957105,1500,0.829333333,0,31893958,0.71531856,0.66840154
11975,2,19678.898,0.996068152,1539,0.847953216,17,32609428,0.74207133,0.70151895
11976,2,18226.355,0.992433796,1592,0.337939698,0,37240740,0.7189976,0.70151895
11977,2,15630.315,0.996570645,1465,0.945392491,0,37117536,0.7236581,0.70151895
11978,2,19518.297,0.996007984,1511,0.841826605,17,32609428,0.74207133,0.70151895
11979,2,18315.078,0.996619337,1490,0.974496644,0,37582124,0.71531856,0.70151895
11980,2,18704.123,0.996010638,1512,0.87037037,0,32645736,0.72362375,0.70151895
11981,2,18865.08,0.994047619,1523,0.892974393,0,37656130,0.71531856,0.70151895
11982,2,19112.492,0.996549344,1457,0.743308167,18,32913780,0.71531856,0.69560355
11983,2,17420.432,0.996725606,1534,0.765971317,18,36474376,0.7051045,0.6873932
11984,2,19610.014,0.996706192,1524,0.778215223,0,35335744,0.70520806,0.6873932
11985,2,18858.967,0.995532865,1575,0.70984127,0,36170028,0.74207133,0.6873932
11986,2,18986.469,0.99255751,1488,0.677419355,0,36413820,0.71136594,0.6873932
11987,2,20226.572,0.994865212,1569,0.539834289,0,35801170,0.7051045,0.6873932
11988,2,17942.38,0.991037132,1571,0.698917887,0,41142724,0.7129798,0.6873932
11989,2,19169.393,0.992151733,1536,0.841796875,0,35335744,0.70520806,0.6873932
11990,2,19322.89,0.992966752,1573,0.767959313,0,40678132,0.7236581,0.6873932
11991,2,19544.902,0.994598244,1494,0.661311914,0,40801340,0.7189976,0.6873932
11992,2,18238.938,0.996596324,1472,0.836277174,0,35801170,0.7051045,0.6873932
11993,2,18815.754,0.993150685,1465,0.772696246,0,39001990,0.71531856,0.69067895
11994,2,16897.215,0.9933687,1517,0.924851681,0,38660130,0.7236581,0.7051045
11995,2,16559.29,0.996047431,1525,0.917377049,0,38660130,0.7236581,0.7051045
11996,2,18875,0.984771574,1582,0.486093552,0,38676310,0.71531856,0.6986468
11997,2,16812.791,0.99467022,1508,0.806366048,0,38783332,0.7189976,0.7051045
11998,2,17528.455,0.993902439,1482,0.879892038,0,38502690,0.7573432,0.7051045
11999,2,17197.184,0.99195171,1500,0.748666667,0,38502690,0.7573432,0.7051045
12000,2,19387.871,0.993682881,1588,0.425062972,0,38502690,0.7573432,0.7051045
12001,2,18710.096,0.991132333,1473,0.793618466,0,38502690,0.7573432,0.7051045
12002,2,16466.443,0.993288591,1497,0.869739479,0,38502690,0.7573432,0.7051045
12003,2,17144.006,0.993302076,1501,0.827448368,18,34931784,0.7049636,0.6873932
12004,2,19223.545,0.992724868,1522,0.505256242,18,34931784,0.7049636,0.6873932
12005,2,18487.963,0.994144437,1543,0.580038885,18,34931784,0.7049636,0.6873932
12006,2,17450.422,0.995463383,1554,0.585585586,18,34931784,0.7049636,0.6873932
12007,2,19005.395,0.996628456,1489,0.737407656,0,34663744,0.72362375,0.6873932
12008,2,18190.54,0.995336442,1511,0.75843812,18,34931784,0.7049636,0.6873932
12009,2,16528.455,0.996612466,1485,0.911784512,18,34931784,0.7049636,0.6873932
12010,2,17755.209,0.995442708,1542,0.830090791,18,34931784,0.7049636,0.6873932
12011,2,16705.326,0.99393122,1490,0.814765101,18,34931784,0.7049636,0.6873932
12012,2,18058.746,0.99009901,1525,0.640655738,18,34931784,0.7049636,0.6873932
12013,2,17776.08,0.995348837,1513,0.707865169,0,41216724,0.7129798,0.6873932
12014,2,18788.05,0.996855346,1597,0.431433939,0,41216724,0.7129798,0.6873932
12015,2,16040.789,0.995921142,1479,0.908045977,0,41216724,0.7129798,0.6873932
12016,2,19139.055,0.99334664,1512,0.898809524,0,41216724,0.7129798,0.6873932
12017,2,18021.97,0.992010652,1507,0.686131387,0,41174384,0.7171489,0.6873932
12018,2,18523.71,0.997250859,1465,0.8,0,41174384,0.7171489,0.6873932
12019,2,18791.178,0.994486561,1458,0.622085048,0,41174384,0.7171489,0.6873932
12020,2,18111.035,0.993906567,1492,0.928284182,0,41216724,0.7129798,0.6873932
12021,2,19508.828,0.995586381,1593,0.651600753,0,35454556,0.7051045,0.66840154
12022,2,18913.816,0.993844049,1473,0.909708079,0,41216724,0.7129798,0.6873932
12023,2,18033.156,0.99403183,1515,0.544554455,0,34258576,0.70151895,0.6873932
12024,2,19959.668,0.995518566,1574,0.443456163,0,33911964,0.70151895,0.66840154
12025,2,18141.254,0.996039604,1522,0.726018397,0,33911964,0.70151895,0.66840154
12026,2,18840.598,0.995445673,1546,0.785252264,0,33911964,0.70151895,0.66840154
12027,2,16999.326,0.996635262,1491,0.753185781,0,34147596,0.7637091,0.6873932
12028,2,18438.91,0.993359894,1514,0.541611625,18,34931784,0.7049636,0.6873932
12029,2,18060.469,0.995448635,1546,0.613195343,18,34931784,0.7049636,0.6873932
12030,2,16712.283,0.997329773,1502,0.91677763,18,34931784,0.7049636,0.6873932
12031,2,16931.664,0.9932341,1487,0.932750504,18,34931784,0.7049636,0.6873932
12032,2,15076.71,0.99447132,1450,0.968965517,0,34147596,0.7637091,0.6873932
12033,2,18454.123,0.994680851,1514,0.752972259,9,32853222,0.71531856,0.69481695
12034,2,19225.996,0.992815153,1539,0.706302794,17,32609428,0.74207133,0.70151895
12035,2,17924.033,0.991486575,1535,0.619543974,9,32853222,0.71531856,0.69481695
12036,2,18435.223,0.994601889,1488,0.657258065,0,31893958,0.71531856,0.66840154
12037,2,17293.672,0.991746905,1464,0.920081967,0,37459400,0.71531856,0.69067895
12038,2,19196.861,0.996075867,1539,0.632878493,0,37656130,0.71531856,0.70151895
12039,2,18974.086,0.995348837,1512,0.698412698,0,37613788,0.7171489,0.70151895
12040,2,17777.559,0.994750656,1533,0.90541422,17,32609428,0.74207133,0.70151895
12041,2,17867.865,0.993176179,1624,0.411945813,0,31893958,0.71531856,0.66840154
12042,2,16484.848,0.994729908,1525,0.923278689,0,36960096,0.7573432,0.70151895
12043,2,20181.455,0.997331554,1509,0.829025845,0,37459400,0.71531856,0.69067895
12044,2,16813.938,0.99661705,1492,0.804289544,0,37117536,0.7236581,0.70151895
12045,2,17542.271,0.998018494,1519,0.894009217,0,37240740,0.7189976,0.70151895
12046,2,16521.344,0.99790063,1435,0.932404181,0,37656130,0.71531856,0.70151895
12047,2,19661.697,0.996111471,1551,0.846550613,0,32645736,0.72362375,0.70151895
12048,2,17612.947,0.993256912,1498,0.787716956,0,37656130,0.71531856,0.70151895
12049,2,19383.078,0.995336442,1509,0.749502982,17,32609428,0.74207133,0.70151895
12050,2,18962.598,0.999343832,1529,0.744931328,0,37240740,0.7189976,0.70151895
12051,2,17920.984,0.994818653,1555,0.788424437,0,32240568,0.71531856,0.69364643
12052,2,20418.34,0.995983936,1499,0.778519013,17,32609428,0.74207133,0.70151895
12053,2,20259.064,0.992089651,1527,0.637851997,0,34627436,0.74207133,0.6873932
12054,2,20757.658,0.995915589,1482,0.597165992,0,34627436,0.74207133,0.6873932
12055,2,18678.43,0.994007989,1512,0.837962963,0,35954804,0.74577135,0.6873932
12056,2,19864.486,0.994659546,1502,0.762316911,0,34627436,0.74207133,0.6873932
12057,2,20016.861,0.993514916,1554,0.615830116,0,34627436,0.74207133,0.6873932
12058,2,17997.97,0.99188092,1488,0.898521505,0,34627436,0.74207133,0.6873932
12059,2,18927.035,0.994136808,1548,0.80749354,0,34627436,0.74207133,0.6873932
12060,2,18412.363,0.995244565,1474,0.907055631,0,34627436,0.74207133,0.6873932
12061,2,18840.85,0.9933687,1519,0.662936142,0,33793150,0.70520806,0.6873932
12062,2,20056.953,0.992715232,1522,0.689224704,0,33793150,0.70520806,0.6873932
12063,2,17246.238,0.995212038,1465,0.862116041,0,39001990,0.71531856,0.69067895
12064,2,18738.531,0.99344692,1529,0.681491171,0,38676310,0.71531856,0.6986468
12065,2,17252.566,0.996577687,1470,0.921768707,0,40329360,0.74577135,0.69067895
12066,2,18697.982,0.996216898,1593,0.658505964,0,38660130,0.7236581,0.7051045
12067,2,18001.99,0.99668215,1517,0.75939354,0,39001990,0.71531856,0.69067895
12068,2,20495.418,0.996073298,1538,0.319245774,0,38676310,0.71531856,0.6986468
12069,2,19536.701,0.995286195,1495,0.864214047,0,39001990,0.71531856,0.69067895
12070,2,17032.258,0.993951613,1494,0.851405622,0,39001990,0.71531856,0.69067895
12071,2,18551.748,0.992307692,1438,0.71488178,0,38676310,0.71531856,0.6986468
12072,2,17097.334,0.994666667,1508,0.964190981,0,38660130,0.7236581,0.7051045
12073,2,18413.059,0.995336442,1512,0.701719577,0,39135540,0.7236581,0.6873932
12074,2,17524.414,0.995986622,1503,0.774451098,0,39151730,0.7129798,0.6873932
12075,2,18823.031,0.993493819,1547,0.845507434,0,38978104,0.7573432,0.6873932
12076,2,19508.771,0.992202729,1545,0.732038835,0,38978104,0.7573432,0.6873932
12077,2,19411.611,0.99543379,1539,0.871345029,0,38978104,0.7573432,0.6873932
12078,2,18805.178,0.993527508,1553,0.728267869,0,34627436,0.74207133,0.6873932
12079,2,17458.361,0.995336442,1508,0.890583554,0,34627436,0.74207133,0.6873932
12080,2,21145.574,0.994754098,1532,0.811357702,0,34627436,0.74207133,0.6873932
12081,2,21301.37,0.993835616,1475,0.768813559,0,34627436,0.74207133,0.6873932
12082,2,20847.549,0.993284083,1497,0.759519038,0,34627436,0.74207133,0.6873932
12083,2,16476.924,0.994648829,1506,0.947543161,0,40801340,0.7189976,0.6873932
12084,2,16727.69,0.992782152,1535,0.76286645,18,36474376,0.7051045,0.6873932
12085,2,19029.994,0.993865031,1474,0.780868385,0,35335744,0.70520806,0.6873932
12086,2,17267.684,0.993065187,1450,0.957931034,0,41142724,0.7129798,0.6873932
12087,2,20103.748,0.994645248,1501,0.751499001,0,40694320,0.7129798,0.6873932
12088,2,16680.082,0.996589359,1470,0.863265306,18,36474376,0.7051045,0.6873932
12089,2,17773.031,0.995327103,1506,0.76560425,0,41216724,0.7129798,0.6873932
12090,2,19330.557,0.994234465,1570,0.763694268,0,35454556,0.7051045,0.66840154
12091,2,19232.793,0.990553306,1491,0.804828974,0,36170028,0.74207133,0.6873932
12092,2,16755.033,0.995973154,1505,0.861129568,18,36474376,0.7051045,0.6873932
12093,2,18803.188,0.996534997,1446,0.881051176,0,31775146,0.71531856,0.70151895
12094,2,18996.676,0.993351064,1516,0.538918206,0,39258748,0.7189976,0.6873932
12095,2,16561.309,0.995231608,1476,0.694444444,18,32913780,0.71531856,0.69560355
12096,2,18554.75,0.992084433,1532,0.613577023,0,37240740,0.7189976,0.70151895
12097,2,17666.9,0.993715084,1439,0.833217512,0,33567936,0.74577135,0.69364643
12098,2,16187.787,0.996060407,1530,0.886928105,0,37133720,0.71531856,0.6986468
12099,2,20027.098,0.995483871,1558,0.471116816,9,32853222,0.71531856,0.69481695
12100,2,19699.615,0.993581515,1564,0.339514066,0,37656130,0.71531856,0.70151895
12101,2,18931.012,0.996057819,1526,0.72214941,0,32240568,0.71531856,0.69364643
12102,2,19475.22,0.994568907,1479,0.712643678,0,32240568,0.71531856,0.69364643
12103,2,16366.35,0.995251018,1482,0.834682861,0,32240568,0.71531856,0.69364643
12104,2,16513.457,0.995859213,1459,0.945853324,0,37613788,0.7171489,0.70151895
12105,2,15675.23,0.996706192,1527,0.961362148,0,37582124,0.71531856,0.70151895
12106,2,15637.806,0.998017184,1522,0.840341656,0,37240740,0.7189976,0.70151895
12107,2,16232.021,0.995929444,1484,0.955525606,0,37656130,0.71531856,0.70151895
12108,2,17099.268,0.99467022,1504,0.969414894,0,37613788,0.7171489,0.70151895
12109,2,16606.516,0.998045603,1545,0.902912621,0,31893958,0.71531856,0.66840154
12110,2,17978.85,0.990746861,1523,0.854891661,9,32853222,0.71531856,0.69481695
12111,2,16225.452,0.994186047,1563,0.924504159,0,36960096,0.7573432,0.70151895
12112,2,18538.564,0.994634474,1500,0.623333333,0,37133720,0.71531856,0.6986468
12113,2,15930.733,0.996637525,1500,0.918,0,39156380,0.7171489,0.7051045
12114,2,17074.244,0.992115637,1532,0.834856397,0,39156380,0.7171489,0.7051045
12115,2,17260.87,0.995923913,1478,0.809201624,0,39156380,0.7171489,0.7051045
12116,2,18140.94,0.995973154,1505,0.840531561,0,39156380,0.7171489,0.7051045
12117,2,16809.299,0.996630728,1500,0.816666667,0,39156380,0.7171489,0.7051045
12118,2,19654.305,0.992715232,1518,0.627140975,0,39156380,0.7171489,0.7051045
12119,2,16938.352,0.992114695,1404,0.923789174,0,39156380,0.7171489,0.7051045
12120,2,17297.408,0.996589359,1477,0.828706838,0,39156380,0.7171489,0.7051045
12121,2,17969.408,0.992522094,1477,0.872037915,0,39156380,0.7171489,0.7051045
12122,2,20504.78,0.993626514,1575,0.579047619,0,39156380,0.7171489,0.7051045
12123,2,16866.48,0.995827538,1445,0.910034602,0,38783332,0.7189976,0.7051045
12124,2,20452.805,0.99669967,1525,0.778360656,0,38783332,0.7189976,0.7051045
12125,2,16673.242,0.991452991,1527,0.927963327,0,39001990,0.71531856,0.69067895
12126,2,18909.031,0.995418848,1533,0.619047619,0,39001990,0.71531856,0.69067895
12127,2,19804.846,0.992141454,1532,0.595953003,0,39001990,0.71531856,0.69067895
12128,2,19749.828,0.998629198,1465,0.853242321,0,39001990,0.71531856,0.69067895
12129,2,18686.895,0.992253066,1558,0.655969191,0,39001990,0.71531856,0.69067895
12130,2,20741.705,0.994795055,1546,0.554333765,0,38676310,0.71531856,0.6986468
12131,2,19051.178,0.995286195,1492,0.771447721,0,38660130,0.7236581,0.7051045
12132,2,17821.756,0.994757536,1532,0.958224543,0,38660130,0.7236581,0.7051045
12133,2,19104.012,0.989123046,1478,0.921515562,0,39156380,0.7171489,0.7051045
12134,2,17252.434,0.996106424,1547,0.880413704,0,39124716,0.71531856,0.7051045
12135,2,19281.395,0.990795529,1527,0.818598559,0,39124716,0.71531856,0.7051045
12136,2,18011.379,0.99330656,1498,0.632843792,0,39124716,0.71531856,0.7051045
12137,2,17504.473,0.99449415,1462,0.837209302,0,39124716,0.71531856,0.7051045
12138,2,21268.049,0.993315508,1503,0.738522954,0,39124716,0.71531856,0.7051045
12139,2,20288.375,0.993577392,1569,0.663479924,0,39124716,0.71531856,0.7051045
12140,2,18733.871,0.992607527,1499,0.773182121,0,39124716,0.71531856,0.7051045
12141,2,18183.012,0.99378453,1456,0.762362637,0,39124716,0.71531856,0.7051045
12142,2,19195.01,0.993434012,1533,0.720808871,0,39198720,0.71531856,0.7051045
12143,2,16058.785,0.99009247,1515,0.898349835,9,32853222,0.71531856,0.69481695
12144,2,19439.791,0.994109948,1538,0.678153446,17,32609428,0.74207133,0.70151895
12145,2,18210.762,0.992953235,1572,0.804707379,0,31775146,0.71531856,0.70151895
12146,2,17982.691,0.994230769,1568,0.78125,18,32913780,0.71531856,0.69560355
12147,2,17327.99,0.991315965,1503,0.826347305,0,37459400,0.71531856,0.69067895
12148,2,17962.682,0.993780235,1457,0.829100892,0,31775146,0.71531856,0.70151895
12149,2,18536.021,0.992729676,1523,0.717005909,18,32913780,0.71531856,0.69560355
12150,2,18984.438,0.99458728,1488,0.846774194,0,37613788,0.7171489,0.70151895
12151,2,17399.723,0.9944483,1447,0.897028334,18,32913780,0.71531856,0.69560355
12152,2,18540.541,0.994726434,1523,0.773473408,0,37133720,0.71531856,0.6986468
12153,2,19330.02,0.990722333,1522,0.683311432,0,34663744,0.72362375,0.6873932
12154,2,16757.775,0.992720053,1524,0.856299213,11,34871228,0.71136594,0.6873932
12155,2,18422.535,0.994634474,1503,0.68928809,11,34871228,0.71136594,0.6873932
12156,2,18258.234,0.992094862,1523,0.640183848,0,39631790,0.7171489,0.6873932
12157,2,18238.922,0.995504175,1568,0.448979592,0,39600132,0.7129798,0.6873932
12158,2,19156.418,0.995989305,1504,0.765292553,0,39600132,0.7129798,0.6873932
12159,2,16657.242,0.993103448,1459,0.830705963,0,39600132,0.7129798,0.6873932
12160,2,16833.887,0.994684385,1509,0.956262425,0,39600132,0.7129798,0.6873932
12161,2,19898.984,0.991740788,1582,0.456384324,0,39600132,0.7129798,0.6873932
12162,2,17224.043,0.995901639,1473,0.918533605,0,39600132,0.7129798,0.6873932
12163,2,19776.148,0.993622449,1578,0.686945501,0,33911964,0.70151895,0.66840154
12164,2,17508.783,0.993243243,1485,0.898989899,0,33911964,0.70151895,0.66840154
12165,2,18139.646,0.994550409,1480,0.964189189,0,33911964,0.70151895,0.66840154
12166,2,19468.293,0.995818815,1440,0.586111111,0,33911964,0.70151895,0.66840154
12167,2,19101.705,0.997375328,1530,0.671895425,0,33911964,0.70151895,0.66840154
12168,2,18905.797,0.994729908,1531,0.640757675,0,33911964,0.70151895,0.66840154
12169,2,19589.236,0.995231608,1477,0.660798917,0,33911964,0.70151895,0.66840154
12170,2,19219.766,0.99308915,1455,0.792439863,0,33911964,0.70151895,0.66840154
12171,2,19804.844,0.990311419,1448,0.67679558,0,33911964,0.70151895,0.66840154
12172,2,17289.49,0.996695307,1522,0.85413929,18,34931784,0.7049636,0.6873932
12173,2,17906.31,0.991541965,1541,0.878001298,0,41020000,0.7129798,0.6873932
12174,2,17970.512,0.996068152,1531,0.89614631,0,41142724,0.7129798,0.6873932
12175,2,17992.71,0.992710404,1516,0.84762533,0,40801340,0.7189976,0.6873932
12176,2,16527.629,0.994609164,1489,0.875755541,0,40801340,0.7189976,0.6873932
12177,2,18510.682,0.997329773,1509,0.774022531,0,36413820,0.71136594,0.6873932
12178,2,17137.602,0.994550409,1482,0.913630229,0,36781924,0.74577135,0.66840154
12179,2,17311.777,0.997277059,1475,0.806101695,0,41216724,0.7129798,0.6873932
12180,2,18361.055,0.996619337,1486,0.769851952,0,35454556,0.7051045,0.66840154
12181,2,21016.566,0.995361166,1515,0.738613861,0,36413820,0.71136594,0.6873932
12182,2,15709.523,0.995238095,1475,0.961355932,0,41174384,0.7171489,0.6873932
12183,2,17224.773,0.996520529,1444,0.891966759,0,37459400,0.71531856,0.69067895
12184,2,18316.865,0.990118577,1529,0.820797907,0,37133720,0.71531856,0.6986468
12185,2,18699.287,0.99287103,1547,0.621202327,18,32913780,0.71531856,0.69560355
12186,2,17483.656,0.993995997,1506,0.875830013,0,32645736,0.72362375,0.70151895
12187,2,16298.282,0.992439863,1462,0.895348837,0,37582124,0.71531856,0.70151895
12188,2,17739.807,0.998058252,1552,0.797680412,0,31893958,0.71531856,0.66840154
12189,2,18418.7,0.994579946,1486,0.84051144,17,32609428,0.74207133,0.70151895
12190,2,19671.75,0.99403183,1517,0.667106131,0,31775146,0.71531856,0.70151895
12191,2,15877.204,0.997387329,1537,0.746909564,0,32240568,0.71531856,0.69364643
12192,2,18902.47,0.991315965,1500,0.872666667,0,37613788,0.7171489,0.70151895
12193,2,19469.807,0.99668215,1519,0.719552337,0,39198720,0.71531856,0.7051045
12194,2,18337.717,0.995155709,1456,0.854395604,0,38783332,0.7189976,0.7051045
12195,2,20411.014,0.99597045,1499,0.640426951,0,38783332,0.7189976,0.7051045
12196,2,19871.812,0.995973154,1503,0.69594145,0,38783332,0.7189976,0.7051045
12197,2,19896.19,0.99934297,1532,0.439295039,0,38783332,0.7189976,0.7051045
12198,2,17942.705,0.99467022,1507,0.96615793,0,38783332,0.7189976,0.7051045
12199,2,17686.406,0.995289367,1494,0.847389558,0,38783332,0.7189976,0.7051045
12200,2,19474.463,0.997983871,1497,0.686038744,0,38783332,0.7189976,0.7051045
12201,2,20208.58,0.994719472,1529,0.677567037,0,37240740,0.7189976,0.70151895
12202,2,20337.88,0.994801819,1547,0.515190692,0,38783332,0.7189976,0.7051045
12203,2,19165.283,0.993084371,1451,0.844934528,0,32240568,0.71531856,0.69364643
12204,2,17465.494,0.99458728,1486,0.960296097,0,37613788,0.7171489,0.70151895
12205,2,19258.13,0.994579946,1485,0.503030303,0,32240568,0.71531856,0.69364643
12206,2,18883.553,0.993421053,1534,0.845501956,18,32913780,0.71531856,0.69560355
12207,2,19268.13,0.992015968,1508,0.621352785,0,30970364,0.71531856,0.69309026
12208,2,16667.824,0.99305073,1444,0.938365651,0,37117536,0.7236581,0.70151895
12209,2,17860.7,0.99461642,1492,0.918900804,0,37613788,0.7171489,0.70151895
12210,2,19323.992,0.993848257,1472,0.922554348,0,37582124,0.71531856,0.70151895
12211,2,21771.13,0.995448635,1546,0.472186287,0,32240568,0.71531856,0.69364643
12212,2,19474.482,0.993103448,1455,0.650171821,9,32853222,0.71531856,0.69481695
12213,2,17217.08,0.996088657,1545,0.95987055,0,37656130,0.71531856,0.70151895
12214,2,18871.988,0.995870613,1466,0.667121419,0,31775146,0.71531856,0.70151895
12215,2,17879.973,0.995954147,1491,0.893360161,0,31893958,0.71531856,0.66840154
12216,2,17817.822,0.992079208,1520,0.848684211,0,37613788,0.7171489,0.70151895
12217,2,15943.09,0.995257453,1485,0.925925926,0,37459400,0.71531856,0.69067895
12218,2,19640.346,0.9933643,1512,0.89021164,0,31775146,0.71531856,0.70151895
12219,2,19482.48,0.997304582,1484,0.649595687,9,32853222,0.71531856,0.69481695
12220,2,19398.438,0.9921875,1549,0.825693996,0,37582124,0.71531856,0.70151895
12221,2,18879.322,0.996086106,1550,0.787096774,0,30970364,0.71531856,0.69309026
12222,2,18637.988,0.99602912,1522,0.85282523,18,32913780,0.71531856,0.69560355
12223,2,18415.443,0.994894703,1576,0.506345178,0,40801340,0.7189976,0.6873932
12224,2,16324.485,0.99535501,1520,0.904605263,0,41142724,0.7129798,0.6873932
12225,2,17166.44,0.994542974,1474,0.918588874,0,40801340,0.7189976,0.6873932
